"Text","Date","Time","Draft","Brand name","Instagram","Picture Url 1","Picture Url 2","Picture Url 3","Picture Url 4","Picture Url 5","Picture Url 6","Picture Url 7","Picture Url 8","Picture Url 9","Picture Url 10","Instagram Post Type"
"Bu haftanın 5 kavramı

Kaydet, bir hafta sonra tekrar oku.

1. Ortak alan trajedisi
2. Bilgi kaskadı
3. Sonuç yanlılığı
4. Geriye dönük yanlılık
5. İlerleme ilkesi

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#haftanın5i #gününkavramı #davranışbilimi #kişiselgelişim #kaydet","2026-10-25","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_112_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_112_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_112_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_112_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_112_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_112_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_112_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Alışkanlık döngüsü

Her alışkanlığın üç parçası: ipucu, rutin ve ödül.

İpucu: Telefonun bildirimi. Rutin: Bakmak. Ödül: Merak giderme. Alışkanlığı silmek zor; ama aynı ipucunda rutini değiştirmek kolay. Bildirim gelince telefona değil, bir bardak suya uzan.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #alışkanlık #psikoloji #kişiselgelişim #bilgi","2026-10-25","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_113_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Sosyal medyada neden herkes mutlu görünür?

Gördüğün şey, seçilmiş anlardır.

1. Seçici paylaşım
2. Kıyasla mutsuz olmak
3. Filtreler ve kurgu
4. Algoritma da yardımcı olur
5. Ne yapmalı?

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#sosyalmedya #psikoloji #zihinselsağlık #kişiselgelişim #kaydet","2026-10-25","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_113_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_113_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_113_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_113_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_113_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_113_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_113_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Pomodoro tekniği

25 dakika kesintisiz odak, ardından 5 dakika mola; dört turdan sonra uzun mola.

Telefonu uzağa koy, sayacı 25 dakikaya kur, tek bir işe odaklan. Süre bitince kısa bir mola. Küçük parçalara bölünmüş odak, büyük işi başlatmayı kolaylaştırır. Yöntem, Francesco Cirillo’ya ait.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #verimlilik #odak #zamanyönetimi #bilgi","2026-10-25","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_114_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Yeni yöneticiyle ilk konuşmada 5 soru

İlk 30 dakika, sonraki aylara yön verir.

1. ‘Başarı senin için neye benziyor?’
2. ‘Nasıl iletişim kurmayı tercih edersin?’
3. ‘En büyük önceliğin ne?’
4. ‘Geri bildirimi nasıl vermek istersin?’
5. ‘Ben sana nasıl yardımcı olabilirim?’

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#yönetici #işhayatı #kariyer #iletişim #kaydet","2026-10-25","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_114_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_114_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_114_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_114_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_114_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_114_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_114_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Ortalama ve ortanca

Ortalama, hepsini toplayıp bölmektir. Ortanca, sıraya dizince tam ortada kalan değerdir.

Beş kişinin maaşı: 20, 20, 20, 20 ve 100 bin TL. Ortalama 36 bin, ortanca 20 bin. ‘Ortalama maaş 36 bin’ demek yanıltıcı, çünkü hiç kimse 36 bin kazanmıyor. Uç değerler, ortalamayı çeker.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #istatistik #verianalizi #eleştirelDüşünme #bilgi","2026-10-26","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_115_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Ev bütçesinde 3 büyük kalem

Küçük harcamaları kısmadan önce büyükleri gözden geçir.

1. Kira ya da konut
2. Gıda
3. Ulaşım
4. Neden bu üçü?
5. Kural

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kişiselfinans #bütçe #evbütçesi #tasarruf #kaydet","2026-10-26","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_115_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_115_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_115_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_115_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_115_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_115_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_115_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Temel yükleme hatası

Başkalarının davranışını kişiliğine, kendi davranışımızı ise koşullara bağlama eğilimi.

Bir iş arkadaşı geç kaldı: ‘Sorumsuz.’ Sen geç kalınca: ‘Trafik vardı.’ Kişinin arkasındaki koşulları da düşünmek, daha adil ve doğru yargılara götürür.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #iletişim #psikoloji #bilgi","2026-10-26","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_116_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Doğru soruyu sormak: 5 soru

Yanlış soruya verilen mükemmel cevap, yine yanlıştır.

1. Gerçek sorun ne?
2. Kimin sorunu bu?
3. Ne zaman başladı?
4. Ne olursa çözülmüş sayarız?
5. Hangi soruyu sormuyoruz?

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kararverme #problemçözme #düşünce #kişiselgelişim #kaydet","2026-10-26","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_116_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_116_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_116_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_116_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_116_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_116_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_116_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Temel oran ihmali

Bir olayın genel sıklığını göz ardı edip, sadece örneğe odaklanma.

Varsayımsal bir hastalık 1.000 kişide 1 görülüyor; test %99 doğru ve %1 yanlış pozitif veriyor. Testin pozitif çıktığı kişinin gerçekten hasta olma ihtimali yaklaşık %9. Sık olmayan olayın testi, yüksek doğrulukla bile çok yanlış alarm verir.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #istatistik #olasılık #eleştirelDüşünme #bilgi","2026-10-26","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_117_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Kitap okuma alışkanlığı için 7 madde

Hedef, kitap sayısı değil, düzen.

1. Günde 10 sayfa
2. Sabit bir saat
3. Kitap yanında olsun
4. Telefonu uzağa koy
5. Beğenmediğini bırak
6. Kısa not al
7. Sesli kitap da okumadır

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kitap #okuma #alışkanlık #kişiselgelişim #kaydet","2026-10-26","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_117_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_117_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_117_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_117_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_117_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_117_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_117_1930_carousel/gorsel_7.png","https://iletisim-prog.github.io/gorseller/GUN_117_1930_carousel/gorsel_8.png","https://iletisim-prog.github.io/gorseller/GUN_117_1930_carousel/gorsel_9.png","","POST"
"Günün kavramı: Kesik eksen

Bir grafiğin dikey ekseninin sıfırdan başlamaması; küçük farkın büyük görünmesine yol açar.

Satışlar 100’den 103’e çıktı. Eksen 98’den başlarsa çubuk neredeyse iki katı gibi görünür. Grafik gördüğünde önce eksene bak: Sıfırdan mı başlıyor?

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #verianalizi #istatistik #medyaokuryazarlığı #bilgi","2026-10-27","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_118_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Reklamdaki ifadeleri sorgula: 5 kelime

‘En iyi’ demek kolaydır. Kanıtlamak zordur.

1. “En iyi”
2. “Bir numara”
3. “Klinik olarak kanıtlanmış”
4. “%100 doğal”
5. Kural

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#tüketici #reklam #eleştirelDüşünme #pazarlama #kaydet","2026-10-27","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_118_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_118_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_118_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_118_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_118_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_118_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_118_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Anekdot kanıt değildir

Tek bir hikâye ya da örnek, genel bir sonucu kanıtlamaz.

‘Bu yöntemi kullanan arkadaşım çok kazandı.’ Peki denemeyip kaybedenler? Ya da aynı yöntemi uygulayıp hiçbir şey olmayanlar? Örnek değil, geniş veri ve karşılaştırma ara.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #eleştirelDüşünme #istatistik #karar #bilgi","2026-10-27","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_119_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Bu haftanın 5 kavramı

Kaydet, bir hafta sonra tekrar oku.

1. Alışkanlık döngüsü
2. Pomodoro tekniği
3. Ortalama ve ortanca
4. Temel oran ihmali
5. Kesik eksen

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#haftanın5i #gününkavramı #kişiselgelişim #verianalizi #kaydet","2026-10-27","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_119_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_119_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_119_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_119_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_119_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_119_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_119_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Çürütülebilirlik

Bilimsel bir iddianın, yanlış olduğunun gösterilebileceği biçimde söylenmesi. Fikir, filozof Karl Popper’a ait.

‘Bu ürün herkese iyi gelir’ çürütülemez: Gelmediyse ‘yanlış kullandın’ denir. ‘Bu ürünü 4 hafta kullananların %70’inde şu ölçüm iyileşir’ ise test edilebilir. Test edilemeyen iddia, bilgi değil, inançtır.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #bilim #eleştirelDüşünme #düşünce #bilgi","2026-10-27","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_120_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Bir iddiayı nasıl test edersin? 5 kural

Bilimsel düşünmek, herkesin yapabileceği bir alışkanlıktır.

1. İddiayı net yaz
2. Yanlış çıkabilir mi?
3. Başka açıklamalar ara
4. Örneklem yeterli mi?
5. Tekrar dene

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#bilim #eleştirelDüşünme #düşünce #kişiselgelişim #kaydet","2026-10-27","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_120_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_120_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_120_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_120_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_120_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_120_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_120_1930_carousel/gorsel_7.png","","","","POST"
