"Text","Date","Time","Draft","Brand name","Instagram","Picture Url 1","Picture Url 2","Picture Url 3","Picture Url 4","Picture Url 5","Picture Url 6","Picture Url 7","Picture Url 8","Picture Url 9","Picture Url 10","Instagram Post Type"
"Günün kavramı: Lastik ördek yöntemi

Bir sorunu yüksek sesle anlatarak (bir ördeğe bile olsa) çözümü bulma yöntemi.

Yazılımcılar hatayı masadaki plastik ördeğe anlatır. Anlatırken çoğu zaman cevap kendiliğinden ortaya çıkar. İşinde takılınca sesli anlat ya da yaz.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #problemçözme #düşünce #işhayatı #bilgi","2026-10-16","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_086_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Bir işi bitirmenin 5 kuralı

Yarım işler zihinde yer kaplar.

1. ‘Bitti’nin tanımını yaz
2. Küçük parçalara böl
3. %80’de teslim et
4. Bir hafta içinde kapat
5. Bitirdiğinde işaretle

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#işhayatı #verimlilik #proje #kişiselgelişim #kaydet","2026-10-16","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_086_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_086_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_086_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_086_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_086_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_086_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_086_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Ölçek ekonomisi

Üretim ya da hizmet arttıkça birim başına maliyetin düşmesi.

Bir fırın günde 100 ekmek pişirirse, fırını yakmak ve işçilik ekmek başına yüksek. Günde 1.000 pişirirse, aynı sabit gider 1.000 ekmeğe bölünür. Bu yüzden büyük üretici genellikle daha ucuza satabilir.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #ekonomi #işletme #strateji #bilgi","2026-10-16","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_087_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"İhtiyaç mı, istek mi? 5 soru

Almadan önce kendine sor.

1. Bugün olmasa ne olur?
2. Aynı işi gören var mı?
3. Ne sıklıkla kullanacağım?
4. Duygu mu satın alıyorum?
5. 7 gün sonra hâlâ istiyor muyum?

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kişiselfinans #bilinçlitüketim #bütçe #tasarruf #kaydet","2026-10-16","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_087_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_087_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_087_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_087_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_087_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_087_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_087_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Uzun kuyruk

Az satılan çok sayıda ürünün toplam satışının, birkaç çok satan ürününkine yaklaşabilmesi.

Bir çevrimiçi kitapçı, çok satan 100 kitaptan kazandığı kadarını, ayda birkaç kez satılan binlerce kitaptan da kazanabilir. Raf sınırı olmayan yerde nadir ürünler de kâr getirir. Kavram, Chris Anderson’a ait.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #strateji #eticaret #pazarlama #bilgi","2026-10-17","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_088_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"90 günlük plan: 5 adım

Uzun hedef, kısa parçalara böl.

1. Tek hedef seç
2. Üç ana adıma böl
3. Her hafta için tek iş
4. Ölçülebilir yap
5. Aylık gözden geçir

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#hedef #planlama #kararverme #kişiselgelişim #kaydet","2026-10-17","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_088_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_088_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_088_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_088_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_088_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_088_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_088_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Karşılaştırmalı üstünlük

Her işi en iyi yapan olmasan da, göreceli olarak en az kayıpla yaptığın işte uzmanlaşmak.

Bir avukat hem hukuk işi yapıp hem daktilo yazmada en hızlı olabilir. Ama saatini hukuk işine ayırıp yazı işini birine vermek, ikisi için de daha kazançlıdır. Ekonomist David Ricardo bu ilkeyi ticarete uyguladı.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #ekonomi #verimlilik #işbölümü #bilgi","2026-10-17","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_089_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Yeni tanıştığın kişiyle konuşurken 6 şey

İlk sohbet, sonraki ilişkinin zeminidir.

1. Adını tekrar et
2. Açık soru sor
3. Gerçekten dinle
4. Ortak nokta ara
5. Bir şey ver
6. Takip et

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#iletişim #networking #ilişkiler #kişiselgelişim #kaydet","2026-10-17","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_089_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_089_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_089_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_089_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_089_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_089_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_089_1930_carousel/gorsel_7.png","https://iletisim-prog.github.io/gorseller/GUN_089_1930_carousel/gorsel_8.png","","","POST"
"Günün kavramı: Mahkûmun ikilemi

İki tarafın da iş birliği yapmasının herkes için en iyi olduğu, ama bireysel çıkarın ihanete itmesi durumu.

İki rakip fırın fiyat kırınca ikisi de kâr kaybeder; ikisi de fiyatı korusa ikisi de kazanır. Ama her biri ‘öbürü kırarsa ben kaybederim’ diye kırar. Uzun vadeli ilişki ve güven, bu ikilemi çözer.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #oyunkuramı #ekonomi #psikoloji #bilgi","2026-10-17","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_090_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"İyi bir markanın 5 işareti

Marka bir logo değil, bir tutarlılıktır.

1. Vaadini tutar
2. Tutarlıdır
3. Sadedir
4. Hatasını kabul eder
5. İnsanı dinler

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#marka #pazarlama #tüketici #güven #kaydet","2026-10-17","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_090_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_090_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_090_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_090_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_090_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_090_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_090_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Mikro mola

Çalışma sırasında 30 saniye ile birkaç dakika arasındaki çok kısa dinlenme araları.

Ekrandan başını kaldır, uzağa bak, omuzlarını gevşet. Bazı çalışmalar, kısa molaların dikkati ve enerjiyi toparlamaya yardımcı olabildiğini gösteriyor. Genel bilgidir, sağlık tavsiyesi değildir.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #mola #verimlilik #işhayatı #bilgi","2026-10-18","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_091_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Bu haftanın 5 kavramı

Kaydet, bir hafta sonra tekrar oku.

1. Ağ etkisi
2. Ölçek ekonomisi
3. Uzun kuyruk
4. Karşılaştırmalı üstünlük
5. Mahkûmun ikilemi

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#haftanın5i #gününkavramı #ekonomi #kişiselgelişim #kaydet","2026-10-18","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_091_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_091_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_091_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_091_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_091_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_091_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_091_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Aralıklı tekrar

Öğrendiğini artan aralıklarla tekrar ederek uzun süreli hafızaya yerleştirme yöntemi.

Yeni bir bilgiyi bugün, ertesi gün, bir hafta sonra ve bir ay sonra tekrar et. Tek seferde beş saat çalışmak yerine, beş gün onar dakika çalışmak çoğu zaman daha kalıcıdır.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #öğrenme #hafıza #psikoloji #bilgi","2026-10-18","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_092_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Öğrendiklerimizi neden unutuyoruz?

Unutma sanılandan daha hızlı işler.

1. 1885’te bir deney
2. İlk saatlerde hızlı kayıp
3. Tekrar eğriyi yatıklaştırır
4. Anlamlı bilgi daha kalıcı
5. Ne yapmalı?

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#hafıza #öğrenme #psikoloji #kişiselgelişim #kaydet","2026-10-18","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_092_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_092_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_092_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_092_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_092_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_092_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_092_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Test etkisi

Bilgiyi tekrar okumak yerine, hatırlamaya çalışmak, kalıcı öğrenmeyi artırır.

Bir metni üç kez okumak yerine, kapatıp aklında kalanları yazmak. Zorlanırsın ve tam bu zorluk, öğrenmeyi kalıcı kılar. Kendine küçük sınavlar yap.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #öğrenme #hafıza #psikoloji #bilgi","2026-10-18","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_093_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Zor bir geri bildirim aldığında 5 adım

İlk tepki savunmadır. İkinci tepki öğrenmedir.

1. Önce nefes al
2. Anladığını doğrula
3. Kişiyi değil, içeriği ayır
4. Örnek iste
5. Bir eylemle kapat

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#geribildirim #işhayatı #kariyer #iletişim #kaydet","2026-10-18","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_093_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_093_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_093_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_093_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_093_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_093_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_093_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Zihinsel modeller

Dünyayı anlamak için kullandığımız basitleştirilmiş düşünme çerçeveleri.

Arz-talep, fırsat maliyeti, Pareto, çıpalama. Her biri farklı bir gözlük gibi. Ne kadar çok modelin varsa, aynı duruma o kadar çok yönden bakabilirsin. Kavramı popülerleştirenlerden biri yatırımcı Charlie Munger’dı.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #düşünce #kararverme #psikoloji #bilgi","2026-10-19","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_094_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Faturayı okumayı öğren: 5 kalem

Toplam tutara değil, kalemlere bak.

1. Dönem ve tüketim
2. Birim fiyat
3. Sabit bedeller
4. Vergi ve fonlar
5. Son ödeme tarihi

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kişiselfinans #fatura #bütçe #paraynetimi #kaydet","2026-10-19","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_094_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_094_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_094_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_094_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_094_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_094_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_094_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: İkinci dereceden düşünme

Bir kararın yalnızca ilk sonucuna değil, o sonucun doğuracağı sonrakilere de bakmak.

Sık indirim yapmak satışı hemen artırır (birinci derece). Ama müşteriyi indirimsiz fiyattan almamaya alıştırır (ikinci derece). Karar vermeden önce sor: ‘Ve sonra ne olur?’

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #strateji #kararverme #düşünce #bilgi","2026-10-19","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_095_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Karar verirken kullanabileceğin 5 düşünme aracı

Aynı soruya farklı gözlüklerle bak.

1. Fırsat maliyeti
2. İkinci dereceden düşünme
3. Tersten düşün
4. Occam’ın usturası
5. Chesterton’ın çiti

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#zihinselmodeller #kararverme #düşünce #kişiselgelişim #kaydet","2026-10-19","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_095_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_095_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_095_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_095_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_095_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_095_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_095_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Kontrol odağı

Olayların sonucunu kendi elimizde mi, dış etkenlerde mi gördüğümüz.

‘Terfi alamadım çünkü şanssızım’ mı, yoksa ‘hangi beceriyi geliştirebilirim’ mi? İçeriye odaklananlar daha çok harekete geçer. Ama gerçekten kontrol edemediklerini kabul etmek de sağlıklıdır.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #motivasyon #psikoloji #kişiselgelişim #bilgi","2026-10-19","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_096_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"İş değiştirirken 8 kontrol

Teklifi kabul etmeden önce bunları sor.

1. Ücret ve yan haklar
2. İş tanımı
3. Deneme süresi
4. İzin ve esneklik
5. Sigorta ve yan sağlık
6. Rekabet yasağı
7. Büyüme yolu
8. Yazılı al

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kariyer #işdeğiştirmek #kontrolistesi #işhayatı #kaydet","2026-10-19","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_096_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_096_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_096_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_096_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_096_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_096_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_096_1930_carousel/gorsel_7.png","https://iletisim-prog.github.io/gorseller/GUN_096_1930_carousel/gorsel_8.png","https://iletisim-prog.github.io/gorseller/GUN_096_1930_carousel/gorsel_9.png","https://iletisim-prog.github.io/gorseller/GUN_096_1930_carousel/gorsel_10.png","POST"
"Günün kavramı: Chesterton’ın çiti

Bir kuralın neden konulduğunu anlamadan onu kaldırma.

Şirketteki eski bir onay adımı gereksiz görünüyor. Kaldırmadan önce sor: Bu neden eklenmişti? Bir zamanlar gerçek bir sorunu çözmüş olabilir. Sorunun çözüldüğünü öğrenirsen, sil.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #işhayatı #yönetim #kararverme #bilgi","2026-10-20","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_097_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"“%50 daha fazla risk” ne demek?

Aynı rakam, farklı anlam.

1. Bağıl mı, mutlak mı?
2. Küçük bir örnek
3. Neden önemli?
4. Reklamlarda
5. Sor

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#medyaokuryazarlığı #istatistik #tüketici #eleştirelDüşünme #kaydet","2026-10-20","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_097_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_097_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_097_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_097_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_097_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_097_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_097_1930_carousel/gorsel_7.png","","","","POST"
