"Text","Date","Time","Draft","Brand name","Instagram","Picture Url 1","Picture Url 2","Picture Url 3","Picture Url 4","Picture Url 5","Picture Url 6","Picture Url 7","Picture Url 8","Picture Url 9","Picture Url 10","Instagram Post Type"
"Günün kavramı: Frekans yanılsaması

Yeni öğrendiğin bir şeyi, aniden her yerde görmeye başlama hissi.

Bir marka adını ilk kez duyduktan sonra her yerde onu görürsün. Aslında sayı artmadı; beynin artık onu fark ediyor. Dikkat, algıyı yönlendirir. Buna Baader-Meinhof etkisi de denir.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #algı #psikoloji #dikkat #bilgi","2026-09-29","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_036_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Neden kötü haberler daha çok yayılır?

Zihnin kötüye daha çok dikkat eder.

1. Olumsuzluk yanlılığı
2. Bir eleştiri, on övgüyü gölgeler
3. Haber neden kötü?
4. Bu bir zayıflık değil, savunma refleksi
5. Ne yapmalı?

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#psikoloji #davranışbilimi #haberler #kişiselgelişim #kaydet","2026-09-29","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_036_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_036_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_036_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_036_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_036_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_036_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_036_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Tutarlılık ilkesi

Bir kez bir şeyi kabul ettikten ya da söyledikten sonra, ona uygun davranmaya devam ederiz.

Küçük bir isteğe evet diyen kişi, sonraki daha büyük isteğe de evet demeye daha yatkındır. Bu yüzden ilk “evet”i verirken dikkatli ol.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #ikna #bilgi","2026-09-30","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_037_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Toplantıda fikrini duyurmanın 5 yolu

Sessiz kalırsan, fikrin de sessiz kalır.

1. İlk 5 dakikada bir şey söyle
2. Fikrini bir cümleye sığdır
3. Önce sorun, sonra çözüm
4. Söylenenin üstüne ekle
5. Toplantıdan sonra yaz

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#işhayatı #iletişim #kariyer #toplantı #kaydet","2026-09-30","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_037_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_037_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_037_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_037_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_037_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_037_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_037_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Beğenme etkisi

Sevdiğimiz, kendimize benzettiğimiz kişilerin isteklerine daha kolay evet deriz.

Satışçı aynı memleketten olduğunuzu öğrenince ortam yumuşar. Benzerlik güven yaratır. Ama güven, ürünün iyi olduğunu kanıtlamaz.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #satış #bilgi","2026-09-30","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_038_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Neden biriktiremiyoruz? 5 sebep

Sorun çoğu zaman gelir değil, düzen.

1. Şimdiki yanlılık
2. Mental hesap
3. Önce harca, kalanı biriktir
4. Otomatik olmaması
5. Hedefsizlik

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kişiselfinans #birikim #tasarruf #paraynetimi #kaydet","2026-09-30","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_038_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_038_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_038_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_038_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_038_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_038_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_038_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Mental hesap

Parayı kaynağına ya da amacına göre ayrı hesaplarda tutuyormuş gibi düşünmek.

Ekstra gelen 5.000 TL’yi “bedava para” sayıp harcamak; maaştan çıkan 5.000 TL’yi ise düşünerek harcamak. Oysa ikisi de aynı 5.000 TL. Ekonomist Richard Thaler bu davranışı tanımladı.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #paradüşüncesi #davranışekonomisi #kişiselfinans #bilgi","2026-09-30","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_039_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"İki seçenek arasında kalınca 5 yöntem

Karar vermek için önce ne istediğini duymak gerek.

1. Yazı-tura testi
2. Arkadaşına ne derdin?
3. Ölçütleri yaz ve puanla
4. Küçük bir deneme yap
5. Bir son tarih koy

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kararverme #zihin #kişiselgelişim #seçim #kaydet","2026-09-30","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_039_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_039_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_039_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_039_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_039_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_039_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_039_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Mülkiyet etkisi

Sahip olduğumuz şeye, sahip olmadığımızdan daha fazla değer biçeriz.

Kendi arabanı satarken 300.000 TL istiyorsun; aynı arabayı alırken 260.000 TL veriyorsun. Araba aynı, sahiplik farklı. Bu yüzden ikinci el pazarlıkları bu kadar zor.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışekonomisi #paradüşüncesi #psikoloji #bilgi","2026-10-01","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_040_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Haftalık gözden geçirme: 5 soru

Cuma günü 15 dakika, önümüzdeki haftayı kurtarır.

1. Neyi bitirdim?
2. Neyi ertelemişim?
3. En çok enerjimi ne aldı?
4. Ne öğrendim?
5. Gelecek hafta en önemli iş ne?

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#haftalıkgözdengeçirme #verimlilik #kişiselgelişim #planlama #kaydet","2026-10-01","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_040_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_040_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_040_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_040_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_040_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_040_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_040_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Akıcılık yanılsaması

Bir bilgiyi kolay okuyunca, onu bildiğini sanma.

Ders notunu üç kez okudun, gözünde her şey tanıdık. Ama kapatıp anlatmaya çalışınca boşluklar çıkıyor. Tanıdık olmak, bilmek demek değildir.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #öğrenme #psikoloji #hafıza #bilgi","2026-10-01","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_041_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Pahalı olan neden daha iyi gelir?

Fiyat, deneyimi de etkileyebilir.

1. Fiyat bir sinyaldir
2. Beklenti deneyimi boyar
3. Bunun sınırı var
4. Markalar bunu bilir
5. Kendine sor

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#tüketici #fiyatpsikolojisi #pazarlama #davranışbilimi #kaydet","2026-10-01","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_041_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_041_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_041_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_041_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_041_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_041_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_041_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Dürtme (nudge)

Seçenekleri yasaklamadan, seçim ortamını değiştirerek insanları belli bir yöne yönlendirme.

Kafeteryada sağlıklı yiyeceği göz hizasına koymak. Kimseye yasak koymadın, sadece ilk gördükleri şeyi değiştirdin. Kendi hayatında da dene: telefonu şarj için başka odaya koy.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #alışkanlık #bilgi","2026-10-01","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_042_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Bu haftanın 5 kavramı

Kaydet, bir hafta sonra tekrar oku.

1. Tutarlılık ilkesi
2. Beğenme etkisi
3. Mental hesap
4. Mülkiyet etkisi
5. Frekans yanılsaması

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#haftanın5i #gününkavramı #davranışbilimi #kişiselgelişim #kaydet","2026-10-01","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_042_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_042_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_042_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_042_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_042_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_042_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_042_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Ortalamaya dönüş

Aşırı iyi ya da aşırı kötü bir sonucun ardından, sonucun genellikle normale yaklaşması.

En kötü haftasında yeni bir yöntem deneyen satışçı, ertesi hafta daha iyi satar. Yöntem işe yaradı mı? Belki. Ama belki de sadece kötü haftanın ardından normale dönüş oldu.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #istatistik #işhayatı #verianalizi #bilgi","2026-10-02","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_043_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Bazı fikirler neden aklımızda kalır?

Kaç kez duyduğun değil, nasıl anlatıldığı önemli.

1. Basit
2. Beklenmedik
3. Somut
4. İnandırıcı
5. Duygusal
6. Hikâye

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#iletişim #hikayeanlatımı #pazarlama #kişiselgelişim #kaydet","2026-10-02","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_043_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_043_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_043_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_043_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_043_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_043_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_043_1930_carousel/gorsel_7.png","https://iletisim-prog.github.io/gorseller/GUN_043_1930_carousel/gorsel_8.png","","","POST"
"Günün kavramı: Simpson paradoksu

Bir veri, gruplara ayrılınca ayrı gruplarda bir yönde, toplamda ise tam tersi yönde görünebilir.

Yeni yöntem, hem küçük hem büyük müşterilerde eskisinden daha iyi sonuç veriyor olabilir. Ama toplamda kötü görünebilir; çünkü müşteri karışımı değişti. Ortalamaya bakmadan önce grupları ayır.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #istatistik #verianalizi #işhayatı #bilgi","2026-10-02","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_044_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"İşini görünür kılmanın 5 dürüst yolu

İyi iş yapmak yetmez. Bilinmesi gerekir.

1. Haftalık kısa özet gönder
2. Başarıyı rakamla anlat
3. Ekibini de an
4. Toplantıda bir kez söz al
5. Bir şeyde bilinen kişi ol

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kariyer #işhayatı #terfi #iletişim #kaydet","2026-10-02","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_044_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_044_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_044_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_044_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_044_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_044_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_044_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Korelasyon ≠ nedensellik

İki şeyin birlikte artması, birinin diğerine yol açtığı anlamına gelmez.

Dondurma satışı arttığında boğulma vakaları da artar. Dondurma boğdurmaz; ikisinin ortak nedeni sıcak hava. Bir grafikte iki çizgi paralelse, önce üçüncü bir neden olup olmadığına bak.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #istatistik #eleştirelDüşünme #verianalizi #bilgi","2026-10-02","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_045_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Kredi çekmeden önce 5 soru

Aylık taksit küçük görünür. Toplam öğrenmeden karar verme.

1. Toplam geri ödeme ne?
2. Faiz sabit mi, değişken mi?
3. Ek masraflar neler?
4. Erken kapatma şartı ne?
5. Taksit gelirimin kaçı?

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kişiselfinans #kredi #borç #paraynetimi #kaydet","2026-10-02","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_045_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_045_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_045_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_045_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_045_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_045_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_045_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Duygusal bulaşma

Çevremizdeki insanların ruh halini, farkında olmadan üstlenme eğilimi.

Sabah gergin bir toplantıya girince, sen de gerilmeye başlarsın. Aynı şekilde sakin biri ortama sükûnet getirebilir. Kiminle vakit geçirdiğin, ruh halini etkiler.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #duygular #psikoloji #ilişkiler #bilgi","2026-10-03","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_046_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Güvenilir bilgiyi ayırt etmenin 5 sorusu

Her şeyi okuyamazsın. Neye güveneceğine karar vermen lazım.

1. Kim söylüyor?
2. Kanıt ne?
3. Çıkarı ne?
4. Karşı görüş ne?
5. Ne zaman yazıldı?

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#eleştirelDüşünme #medyaokuryazarlığı #kararverme #kişiselgelişim #kaydet","2026-10-03","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_046_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_046_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_046_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_046_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_046_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_046_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_046_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Aşırı güven

Kendi bilgimize, tahminlerimize ve becerimize gerçekte olduğundan daha çok güvenme eğilimi.

“Bu projeyi 2 haftada bitiririm” diyenlerin çoğu, benzer projeleri geçmişte daha uzun sürede bitirdi. Tahminini yaptıktan sonra sor: Benzer işler gerçekte ne kadar sürdü?

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #kararverme #bilgi","2026-10-03","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_047_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Kiralık ev bakarken 8 kontrol

Fotoğrafta güzel görünen, yaşarken sorun çıkarabilir.

1. Nem ve rutubet
2. Isıtma ve yalıtım
3. İnternet altyapısı
4. Ses ve komşuluk
5. Ulaşım
6. Aidat ve faturalar
7. Depozito ve artış maddesi
8. Güncel durumu fotoğrafla

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kiralıkev #taşınma #kontrolistesi #günlükhayat #kaydet","2026-10-03","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_047_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_047_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_047_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_047_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_047_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_047_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_047_1930_carousel/gorsel_7.png","https://iletisim-prog.github.io/gorseller/GUN_047_1930_carousel/gorsel_8.png","https://iletisim-prog.github.io/gorseller/GUN_047_1930_carousel/gorsel_9.png","https://iletisim-prog.github.io/gorseller/GUN_047_1930_carousel/gorsel_10.png","POST"
